Time,Test
21.061299243701576,A
19.841667351822906,A
19.579970710572116,A
18.919018161676025,A
20.01049141634999,A
18.39951734785932,A
19.138036947540403,A
17.877383886266628,A
18.42908708119124,A
21.015101993019343,A
19.808694180164245,A
19.491486264548215,A
20.095704486918127,A
19.28115084790933,A
20.102912998478537,A
20.082614723130533,A
18.885905830985777,A
21.551263883381715,A
20.06211219007701,A
19.09237916922473,A
20.58270600071946,A
19.536131629897152,A
21.423887019040016,A
19.622887701564757,A
19.77643837843993,A
18.827014349634567,A
19.26389311947856,A
20.39465049398188,A
20.44808339167892,A
19.141402136504734,A
20.457647452671992,A
19.333491140810956,A
20.287747742743356,A
19.882837187950816,A
21.012817746549608,A
19.874229798102057,A
19.871815926538254,A
19.363762659322685,A
19.77403723875642,A
19.941971990700562,A
20.585149741591586,A
20.063105878639725,A
20.505079177241008,A
19.306633952829014,A
20.99245072371534,A
21.3504477724223,A
21.89043881527401,A
19.489636532976924,A
19.186222823670082,A
19.811824813076505,A
18.904290524470966,A
17.423280741625607,A
21.20193935297156,A
19.929289134252244,A
19.68441104997421,A
21.817307422804028,A
20.065841002354873,A
20.863499365098914,A
17.80118698204788,A
21.709984498000427,A
20.34976420180127,A
21.17262147548117,A
21.064966875130786,A
20.32912147516512,A
21.274175990672823,A
19.451231395527508,A
20.79836032564831,A
19.502871673246553,A
20.477973552512246,A
19.582045629599342,A
19.76575419262063,A
20.06436267100903,A
19.008600698829422,A
20.206558661310723,A
18.999077397413686,A
20.181874487418987,A
19.055582423310316,A
21.099314134410374,A
19.319218406265044,A
19.637528468448895,A
19.963042944238033,A
20.61470370451243,A
19.82214522798466,A
18.61438509589137,A
18.30611627701554,A
20.732206449343078,A
19.119329857010865,A
20.294334289997586,A
18.078490671884502,A
19.38460308075824,A
19.74101710900609,A
19.171788537178927,A
20.585304264151862,A
17.76821186467239,A
19.27615677305153,A
20.643682799925834,A
19.479687507008038,A
19.292120159439165,A
19.14112326945849,A
18.65647690752029,A
20.64727328499374,A
21.109098471565257,A
20.30293722685397,A
20.68798553311815,A
20.916526511042505,A
20.45807024934625,A
18.76388673994339,A
18.96050497516776,A
19.485238915489695,A
21.176123195925918,A
18.775944392695738,A
18.233332482998126,A
19.364727757943548,A
21.48297974564953,A
20.165541063881786,A
20.247351532131685,A
20.467077237046023,A
19.90231606804867,A
21.060310300924257,A
21.01765342869007,A
20.749441489898636,A
19.622830053818735,A
20.492498057401566,A
19.408860767379473,A
21.35773091028325,A
21.90312310784965,A
19.19096543989071,A
19.931395772891605,A
21.47593476555127,A
21.20402928269158,A
18.4618071234504,A
20.7065494182034,A
22.5806794676211,A
19.720258538191338,A
18.64097218117547,A
19.219346030958913,A
19.239062427903647,A
20.25502340028131,A
19.75930144785198,A
20.297087884556863,A
20.379350233139192,A
17.999646304207136,A
20.037320974235136,A
22.014447073998184,A
21.19636729479135,A
19.650102748375545,A
20.95816939398058,A
19.337932866763538,A
21.0650006329453,A
19.109566683824404,A
20.137845821966383,A
20.69092440052151,A
21.9015803048259,A
20.847714414078116,A
22.995066651652152,A
19.778819323890055,A
19.917260411720406,A
20.09049413006637,A
20.308046264087864,A
18.671547596380552,A
17.484450573944052,A
21.58246872513073,A
18.572507923954674,A
21.31385626302118,A
21.269994500067526,A
20.49034191388015,A
19.595398652912397,A
17.847280046986686,A
20.69977712164073,A
21.29348096514852,A
20.455221664244768,A
19.376395084554833,A
20.514176163775836,A
20.875003020389958,A
20.003272087516248,A
21.02181321175449,A
18.332992672835587,A
20.091287021384403,A
20.954006695150397,A
20.397636365532886,A
19.60184229247395,A
17.856535692002293,A
21.783107384400765,A
19.836410875240297,A
19.376839308902316,A
19.691735983530393,A
17.974862437176128,A
20.163633198182477,A
21.985796397037156,A
20.12165951456076,A
19.389178522372443,A
19.840734911729236,A
19.023260499409417,A
21.208616078134114,A
20.043204793392484,A
20.98705197186303,A
18.668065392771055,A
20.02887765859714,A
19.272273793461423,A
18.724087501051958,A
21.521541535757347,A
21.479043882355732,A
21.141323897952525,A
20.3307530094964,A
19.97274534281046,A
19.494481464479296,A
22.16597061122516,A
19.121238402375237,A
19.181499088316492,A
22.818481234540613,A
19.294087702337677,A
19.001253018264553,A
20.440809918749316,A
18.41163540359764,A
17.699916890291085,A
19.415316588852292,A
20.684073542007916,A
19.76882899225507,A
17.81827127361136,A
22.008192242963094,A
20.497793618362046,A
20.649626578296225,A
19.531386815418347,A
20.729849467232487,A
20.643448045178886,A
19.574180870168,A
20.49379872107957,A
20.337216055610103,A
19.03920595474503,A
19.454924608600255,A
20.18385497671214,A
22.010695671427047,A
19.096585521922975,A
19.02276908369967,A
18.415644826428007,A
19.910001957142185,A
21.243322794926655,A
20.873181613403197,A
18.088335518368776,A
20.691791585784657,A
23.338738017536844,A
20.105574392803575,A
20.20412522505554,A
19.98267775258831,A
20.72977457695582,A
20.468327651048785,A
21.062431770896055,A
20.009529181575065,A
21.35060764735625,A
22.56728838974235,A
18.364769045396727,A
18.766037764157446,A
21.39643687179884,A
20.316309764300073,A
19.67187289616752,A
19.867609017396404,A
19.529111479171192,A
19.273811503620518,A
18.694910535663467,A
19.4047819103289,A
21.111342629193743,A
19.52214152616699,A
21.23534867406253,A
20.44283247598687,A
21.873007441243317,A
19.563641397893775,A
20.858169119879175,A
19.694221036342476,A
19.2603994331265,A
18.983375411991975,A
20.369709817236455,A
19.186534153540876,A
19.053512255172677,A
19.124794559005803,A
19.367451309100844,A
21.104354402288713,A
20.797172458019816,A
20.131272809589145,A
19.93717372788111,A
20.90593033492146,A
18.84865297933459,A
21.381984359970787,A
21.70679814246531,A
20.957347372657345,A
19.78400637253528,A
21.58133782651735,A
19.69493138312215,A
21.357260822292158,A
19.44505491819325,A
19.055977611286885,A
19.138507197994052,A
21.842185664384697,A
19.811723739206947,A
19.20595622340651,A
19.950177955489938,A
19.580143714488077,A
20.50222033982382,A
21.137642784766708,A
19.143231359198662,A
21.155839140491082,A
19.314997925315428,A
21.05704851332826,A
17.91990872297433,A
19.72211282850006,A
20.28069961294739,A
19.884107142945012,A
19.225529887851458,A
20.157528376485843,A
18.083745767270237,A
20.39514497715161,A
20.95695638945854,A
20.951595894409895,A
19.794218586522895,A
19.33731744492872,A
19.829050130366046,A
20.255142153950494,A
18.496644725536243,A
20.8831535020174,A
19.646384428880598,A
18.93601609929456,A
20.123230806593313,A
21.211110205507488,A
20.20102438697344,A
20.600898457728995,A
20.569583013822694,A
20.742729094764353,A
17.478999169530972,A
18.040241651819862,A
19.857927382270518,A
18.9602528939379,A
20.68691752214707,A
20.278417582956777,A
20.05495227218733,A
19.411748140967145,A
20.212604704052325,A
20.11318083235768,A
20.17430980209576,A
19.358262663795088,A
19.824688864127157,A
18.206398595230866,A
18.317305782552282,A
19.717127575022673,A
20.506174518822636,A
20.02694559091478,A
19.39507317612923,A
19.761848947449906,A
20.398278817324893,A
19.626444634768887,A
18.627554645120558,A
20.17863899427847,A
19.24330990333314,A
21.101158312556592,A
20.62176032445933,A
19.231752299761716,A
20.005403722948,A
20.034068645719696,A
20.28011175881783,A
18.92479552675897,A
19.59853312182253,A
21.276347538245346,A
19.6173586443346,A
18.998944031111126,A
21.588600760254227,A
20.050495823324976,A
18.22287498216992,A
21.134909385819064,A
18.32631926807469,A
20.30290144228603,A
20.964895375252226,A
21.14948445760226,A
19.846867975203967,A
20.506645046567343,A
19.439191388608815,A
19.2978007066372,A
19.247646376670634,A
19.491763812788,A
18.803601850710105,A
19.206254584119783,A
19.11803886923939,A
20.652157109602484,A
19.987803892782118,A
21.118885808066715,A
21.0458707675522,A
20.535940389317993,A
20.480453174499186,A
19.828862002281628,A
21.26456928374286,A
18.900105151461243,A
17.61957815905837,A
19.69732097545024,A
20.138482445356072,A
18.801752499729073,A
19.797362284223354,A
18.242823018449464,A
20.383013453500602,A
21.346749394528572,A
19.950825446605386,A
20.09250376422189,A
19.340317217754063,A
20.433354946659,A
20.910722886804376,A
21.45461195422893,A
19.0319924111124,A
20.430267471757368,A
21.110884184294097,A
19.583639731898373,A
20.495179488776557,A
17.089811302572507,A
20.787197135352816,A
20.712074610230026,A
20.064367619481125,A
20.990811829544793,A
19.935078526515138,A
20.445004474388263,A
22.451296538914196,A
20.60691493297923,A
18.356080092707924,A
18.7937734737908,A
18.780036110390313,A
18.325136096512125,A
20.710017060640958,A
21.23662081988552,A
18.90203368003812,A
18.43950524993364,A
17.724556546495222,A
19.332350823001374,A
19.1926387219011,A
19.96030271694307,A
18.457736667783955,A
19.64546121605697,A
18.01266861743531,A
20.558942880562284,A
19.43935563547086,A
20.70538810000567,A
21.193654219163907,A
18.5561436802449,A
22.153323562792334,A
18.99110584229919,A
18.939996030690583,A
20.123889268948805,A
20.43149545295805,A
19.804939135739374,A
19.464270306654416,A
20.12360500301721,A
20.25361778421545,A
20.449758254121644,A
19.877905575844903,A
20.135714877298344,A
20.225707459825532,A
21.21495957588272,A
19.248310307897043,A
20.059850380208722,A
20.65915382780737,A
19.901929789169017,A
19.674655179733975,A
22.415163674075636,A
18.711717769404096,A
20.853350497221502,A
17.829674811541047,A
20.205675577657843,A
19.1014207708651,A
21.47460395550393,A
20.254380000675198,A
20.563591050893447,A
19.690841707966474,A
18.217009299426685,A
19.063701472778806,A
21.51580181277717,A
19.5577073352945,A
19.70134021764976,A
19.887492758857807,A
19.62851928145247,A
20.57116074183635,A
20.471210773108794,A
19.64109043507853,A
20.808380120190645,A
19.309909279239033,A
19.09381929595726,A
19.932699771078454,A
20.11316821604055,A
20.725583305456333,A
20.394766157445773,A
19.484841455578174,A
20.40796106728333,A
20.011193350806813,A
18.71688637820845,A
20.82410200434177,A
19.367062445926628,A
19.507761033981723,A
19.86196959340155,A
18.9655050780378,A
20.195891088569248,A
21.871752214411035,A
20.39503295012877,A
20.76352883385823,A
19.841423612825075,A
20.183816631687225,A
19.68107569178775,A
20.87067263024343,A
19.8117133117439,A
19.419238407852752,A
22.039741272121166,A
19.27061797642349,A
17.983712115870926,A
19.15116044596985,A
20.745605756193576,A
19.49878155293163,A
19.123212478883087,A
19.515467299235354,A
20.555616951467183,A
22.364539398765075,A
20.855548447100922,A
20.132681873165385,A
20.318012492054503,A
18.792111601909905,A
20.924409082471886,A
19.966634344527478,A
18.270359782043915,A
19.131651238205926,A
20.266147492728948,A
21.042495841453608,A
20.748276743868992,A
18.846986532905408,A
20.036228476765256,A
21.871322996050825,A
19.377800280083086,A
22.21402452664347,A
19.747016442387473,A
20.151417548790977,A
20.886953990988978,A
19.45283634266081,A
20.509197503322355,A
18.476459919069242,A
19.399879098839804,A
20.653171571093296,A
20.29274890287306,A
20.441579336256716,A
20.385567421820106,A
20.0649965065184,A
21.216833591490442,A
19.275974153306734,A
19.895973467914214,A
19.31007494324019,A
17.86548973863304,A
20.57535909105475,A
18.86379728541563,A
19.644484722085735,A
21.991285063579923,A
19.729712429928295,A
19.33983317812985,A
21.844548590843235,A
19.91048522982484,A
20.274388264642244,A
20.743914357916296,A
17.92097515454324,A
20.595895734783106,A
18.82533437459375,A
20.85712267726943,A
19.149387797618555,A
19.680683482953654,A
20.417114767756786,A
20.580153525897938,A
20.393925590398293,A
19.18189131615534,A
20.322008294500314,A
19.576819514974932,A
20.157077388912022,A
17.7598778039577,A
20.92738621120988,A
19.627633739908294,A
19.11575728056792,A
19.41708325650934,A
20.0132320254402,A
19.42027166254064,A
21.143643981480444,A
19.236724646155487,A
19.018339244970548,A
20.252438948642435,A
20.664605015868656,A
20.80906754759764,A
19.54272267425866,A
19.628676339588566,A
22.416442432030326,A
20.595346900852988,A
20.33233934816206,A
19.851064905119916,A
20.814502670236912,A
20.156345123959905,A
20.885480619494583,A
19.103196444752214,A
20.8896192983217,A
20.17955061181673,A
19.193377025687496,A
19.05665233628286,A
20.234421067375315,A
19.485213316307608,A
18.79010285513786,A
18.41369322863234,A
19.83858894909676,A
18.18008028424778,A
20.443340306240316,A
20.74926463385964,A
19.636906268024564,A
19.63218376241995,A
21.030062276478482,A
21.113900447110115,A
21.17016524758511,A
20.084162668507002,A
18.930459425160556,A
20.86001144502016,A
19.01316998860098,A
20.290513363569147,A
20.80463382337524,A
20.667953539317523,A
19.76845960705038,A
19.838957798267835,A
20.22223568241078,A
20.585997761302146,A
19.148631912456285,A
20.068966527406083,A
20.291716471237574,A
18.951723711574502,A
19.59519145280964,A
18.31156960295099,A
20.88984562450104,A
21.719650599183623,A
19.605589860745827,A
20.98031753222175,A
21.248907836990583,A
20.91643948572214,A
19.974588911582575,A
19.893014199019035,A
17.98769293870334,A
20.22362678815928,A
19.27269418063371,A
18.66653102164532,A
19.393842872439006,A
19.821930427547287,A
19.676056732593306,A
18.899701099027403,A
19.182119598743675,A
18.367461503229617,A
21.734791024609216,A
22.106038720960328,A
19.485386331754988,A
20.2446100661036,A
20.32455520680874,A
16.733533861457037,A
20.465729169386773,A
20.591461315131205,A
19.21712573097718,A
21.39520775456356,A
19.43329489239423,A
20.118999152211227,A
18.600591622319975,A
21.632657445515655,A
19.273132183146426,A
19.834523406090604,A
18.874846124314672,A
20.268232728920957,A
21.455811941243198,A
20.380357211974573,A
20.617251574920843,A
19.82544836568442,A
20.069008903564068,A
19.078025760978782,A
20.793980909985482,A
19.781253475345306,A
19.768373354158584,A
21.06709951793939,A
20.479727877351493,A
19.41291470658227,A
20.654303607670293,A
19.770867812215783,A
19.348319229271752,A
18.119113148952913,A
20.79211368065812,A
19.525295874208116,A
22.76794229609249,A
20.564035382032326,A
20.30874545497766,A
19.59003766637491,A
20.893551571098126,A
21.526394439307673,A
20.49153743826196,A
21.492967172887983,A
20.216550590909208,A
20.904252619249895,A
19.120113911329334,A
19.549571612828533,A
21.37645449417131,A
18.005665767121684,A
20.22932404253889,A
19.394541606210662,A
18.48047085108369,A
19.723000826061096,A
19.582314757620175,A
20.022875172727844,A
18.838490476104017,A
21.031002696283956,A
20.090758052560087,A
20.896953407771644,A
19.410492186754436,A
20.753602964390144,A
20.92549296461274,A
19.47077902663277,A
21.21397827363559,A
20.295642563419722,A
19.435687151210807,A
19.78623507426684,A
20.689868804402856,A
19.111468979316584,A
19.964162998212036,A
18.18149600311104,A
19.22868385730568,A
21.157599281928015,A
19.49043501928849,A
20.1668957720803,A
20.00655778803528,A
21.17755851405808,A
20.00922798897526,A
18.81459134461175,A
19.57600374018906,A
18.666858674897146,A
21.305706034494865,A
19.24663554555107,A
18.220053755424274,A
19.826617246108764,A
18.222639350618863,A
20.10476340499728,A
20.010167152499278,A
19.85296710022883,A
19.68940959521109,A
19.601321884362715,A
18.644898767096915,A
21.756571303452223,A
18.820620784755818,A
19.964026851523617,A
20.815370362366174,A
19.264181555633076,A
19.555626963657943,A
20.46966889835742,A
19.873793806600396,A
18.613309547318444,A
19.548107767261413,A
19.10065832574376,A
20.53420618029874,A
19.38359438682686,A
19.203602379773567,A
19.879651213568923,A
19.150395559455287,A
20.297115891063154,A
21.149246693376945,A
20.805788712191607,A
19.620205767735296,A
19.8388820234724,A
19.58772775074118,A
18.82730721887657,A
21.0060040926776,A
21.30975174814413,A
21.405173252175445,A
21.859483065690235,A
20.30693342107824,A
17.975825690812854,A
18.17018304114895,A
20.50009686356544,A
18.66940401951369,A
21.445049406268822,A
20.28798623377325,A
19.52674827548156,A
19.73334171781442,A
19.66356078001224,A
21.609960032365095,A
20.415944896265977,A
20.02266255001793,A
20.09136371772505,A
18.82013777930177,A
19.858444371703094,A
20.758980509195656,A
20.875226787628073,A
20.797999997884897,A
20.892438754963806,A
21.683531832160266,A
19.16775786492763,A
19.28021153659909,A
21.178766518707494,A
21.362558237672637,A
20.193644494616766,A
20.56436727361139,A
20.029696242781988,A
19.03033974824988,A
20.422699677675965,A
19.178998928316645,A
20.177278829050824,A
17.612070979729598,A
20.048062962677275,A
20.23502346772218,A
19.47377483692856,A
20.512667424643944,A
18.946215954019976,A
19.83496653111507,A
20.533460490557275,A
19.79030794719833,A
22.34242130313701,A
20.949671906760262,A
20.934274940815463,A
20.048340826704283,A
20.237483181572482,A
19.79214989801988,A
21.775955451376863,A
20.395935220635927,A
20.18103750108201,A
20.861507600140815,A
20.27661684815669,A
20.366020045370238,A
19.664040349203336,A
21.13423788514788,A
18.306198014197243,A
19.323843402828633,A
19.673703797673063,A
20.29181378231966,A
22.019044257249583,A
18.437853127459682,A
21.56343230630284,A
20.700318562648786,A
20.692800855452173,A
20.516080619348323,A
20.48279460488793,A
19.652482182454825,A
20.42870363167381,A
20.566201458554158,A
19.665445493993417,A
20.55190545805277,A
18.6261824144588,A
21.276122674025288,A
19.931218076274124,A
18.995404204146144,A
20.66145745847923,A
19.62491339484482,A
21.74330890473903,A
20.816808403426094,A
18.754569257814023,A
20.233510390258335,A
20.269581846728826,A
19.41038985477683,A
20.375769257826526,A
20.400628917655887,A
21.015389720871305,A
21.183843700974357,A
18.749888214907067,A
20.363457519055913,A
20.86092749774877,A
18.190611908296773,A
21.755431506760296,A
18.821452139779623,A
19.530595833376115,A
20.08926500754181,A
19.031216827133267,A
19.809422878730537,A
18.166212789282003,A
18.887040676959593,A
18.711993288543738,A
19.55510856056017,A
20.695883625233257,A
20.289234087243877,A
20.47641953240998,A
19.252407545004708,A
20.74169572300891,A
20.865561752296024,A
21.03073171951321,A
20.40850344745952,A
21.35521757051078,A
19.917991493168422,A
20.344835778894616,A
21.020149880718805,A
21.095513182649928,A
20.668199201076558,A
20.045957387203472,A
18.46411314421662,A
20.495843291463192,A
17.325252531883777,A
19.518364751118916,A
19.657958432516264,A
19.886586116949758,A
20.599564478325473,A
20.266428935538265,A
18.54193710765744,A
19.547570139705023,A
19.29988701969731,A
19.70082120567058,A
20.489654702237047,A
19.63138737619376,A
20.771434360097125,A
19.35564630569775,A
22.67206414422378,A
20.534474959522903,A
20.05385646773636,A
21.96410538254738,A
19.880087284279327,A
18.738519207193423,A
20.79887757086494,A
20.423051943120306,A
19.99640175179425,A
20.398961505166753,A
19.210938847534173,A
20.657348919497522,A
20.484802456072273,A
20.31112916661082,A
20.97340765902146,A
20.949213086236117,A
20.94336174580268,A
19.774606290408716,A
19.229036374397424,A
20.140864518522456,A
19.391349466320253,A
20.014423321425056,A
20.351138489577757,A
18.799433456934118,A
19.785988441713165,A
18.23365910351991,A
18.941915915090547,A
18.029128265199965,A
19.69795849857519,A
19.62240263394699,A
20.878596681609793,A
20.378559027789006,A
19.374422531709705,A
19.964749784964525,A
19.433087977508293,A
19.944465332665196,A
20.448736760424683,A
20.955912064161993,A
20.075130122811778,A
19.84698237459415,A
20.71971050808395,A
20.208709114375264,A
19.126264558749348,A
19.719731702753087,A
19.55997225695867,A
20.034491842731118,A
21.653167315134176,A
20.21141019392437,A
18.73429867729117,A
19.462282554092774,A
19.80900640152348,A
19.807453948435676,A
21.779509614911134,A
19.8395389138493,A
22.628443859872185,A
20.414447949886508,A
18.7251582023627,A
23.104979480889543,A
20.212807201085653,A
20.64305024312675,A
19.56287524887417,A
20.932672461017585,A
20.694355300174454,A
20.40289921548081,A
20.035352311987452,A
20.500862567651247,A
22.104808566882994,A
19.71222389833605,A
19.4381912677737,A
19.164596308986333,A
19.501019820744805,A
19.236019762654283,A
21.61287756784939,A
20.5618050833187,A
20.043627685849536,A
18.890169545189494,A
20.065795029904173,A
19.015054118851346,A
20.102590552281427,A
20.835211794730203,A
21.56858096390193,A
20.493583683173732,A
19.843376872856258,A
19.86748431490762,A
17.744273316936006,A
18.805197966916776,A
20.380129912706437,A
20.627881541778486,A
21.049940407868814,A
21.437722026020246,A
19.591598084126854,A
20.623110236642418,A
19.592666620756226,A
18.12309659226536,A
18.71029673523464,A
19.001351294754166,A
20.890119334989087,A
19.026297594776672,A
19.699237339297216,A
20.05546591667713,A
18.036051985871854,A
19.389426792386278,A
20.226639061226876,A
22.368564410638257,A
19.908734503423865,A
19.523380920367256,A
19.32435661101705,A
19.199896487695035,A
20.003921420399003,A
21.32788972894183,A
18.738356365297953,A
19.613676541739032,A
18.946934210411953,A
20.827328494848665,A
19.299793669134036,A
20.064479730956773,A
18.775818089070036,A
18.682757429626573,A
21.030510560985824,A
21.03956414626258,A
19.601079029056322,A
20.326953483834963,A
19.021690153457595,A
19.917399370467038,A
20.320463379257806,A
20.56504781341276,A
19.3083904206513,A
21.24270952319336,A
18.20166095020679,A
19.85132031748731,A
20.21291393731933,A
20.42359885731298,A
18.78661369443917,A
20.822563828447947,A
19.21292704887662,A
19.995457685193514,A
20.26435030057174,A
19.150950908947117,A
18.694616496222775,A
19.920799368766783,A
19.445135246682582,A
19.99312570795841,A
20.924554297049376,A
20.375296530704553,A
18.624298142726992,A
18.35756525808059,A
20.226714354967086,A
18.567795949988803,A
19.446693673751074,A
18.75292479138448,A
19.787121730555153,A
19.350248169256528,A
16.850251473407894,A
18.456080800788254,A
21.037300877821227,A
20.763429364854908,A
20.377218625763614,A
21.816189731532724,A
19.652328650721934,A
20.104454398162268,A
21.520697600703233,A
20.427343001894876,A
19.239419350695968,A
18.38413570386483,A
20.01003670387152,A
20.95649050256639,A
19.35378943648214,A
19.511315895435374,A
19.33824787052133,A
20.450984529830656,A
21.284362729691562,A
21.958492810331332,A
20.650676539184293,A
20.335804473311327,A
19.868094384191743,A
20.450444889209507,A
20.271035628162288,A
20.881180192836993,A
21.830954501401695,A
17.592047508695117,A
19.103175742647288,A
21.692424196596843,A
17.799917587369116,A
20.61858032871902,A
20.99735360670234,A
17.027274273871548,A
20.717268751076244,A
20.780550608973847,A
18.81775917919671,A
19.164356500819046,A
20.10000614910824,A
19.685131258635778,A
19.465583753776798,A
19.906959673011173,A
18.61079439677731,A
22.454724080986608,A
20.896810928765724,A
21.9775084784199,A
18.237606886809573,A
20.248241639716802,A
20.79822449738555,A
19.768173680903924,A
20.975124097126063,A
20.3096310348852,A
19.45315386758996,A
18.190704531472463,A
20.265312543419228,A
19.197205186349212,A
20.31081940219379,A
19.062072255606314,A
19.38927250492441,A
21.9411129268113,A
18.619215272595625,A
20.84698492925836,A
21.168908459006193,A
19.997170610562232,A
19.095915059067167,A
20.712922117951685,A
21.34739577091885,A
21.192399881317705,A
19.4865855916489,A
20.20189167186692,A
20.850883767148062,A
20.355917332742553,A
19.290554624525146,A
19.635001531373586,A
20.348994952120837,A
19.849854464872724,A
20.68742414378437,A
17.67121081936878,A
17.909018923807114,A
20.39019103219215,A
21.088572237203863,A
20.982047387499072,A
17.72967542611746,A
20.504861354447147,A
18.792905871016423,A
19.144977759073818,A
19.133844828700724,A
19.546597915848277,A
19.13698990632338,A
20.696321063046245,A
19.922603879267125,A
19.692265989724177,A
17.867008643681437,A
20.78699418281205,A
20.2825187268375,A
21.193311679115585,A
18.882413300879243,A
20.49325746140678,A
19.017300521550652,A
18.292449271689577,A
19.70392899357575,A
18.169257559695307,A
19.44609455668957,A
19.66309642696171,A
20.168316747311394,A
19.76055216766353,A
18.72227963818763,A
21.066800220172585,A
20.145781267521137,A
19.347646244046132,A
20.48208712291043,A
18.500090921447892,A
18.226113564420526,A
21.213068942369517,A
18.46364988303474,A
21.75178490347548,A
17.934091302162265,A
20.550795118148496,A
20.016021592740103,A
19.658919686492606,A
19.657278129297982,A
18.971093691673325,A
19.99172008549827,A
19.37648362465017,A
21.513208604524927,A
20.74319550561443,A
20.17796921768381,A
21.413855935685223,A
20.459891061888555,A
19.327726136133744,A
19.07589125003125,A
21.577153801581815,A
18.453551548863963,A
19.458421017448906,A
19.58566478879634,A
20.840173648015384,A
21.46885814304138,A
18.82392430350089,A
18.45561099846837,A
20.71922471610185,A
19.820867856566824,A
19.9041202021348,A
21.586079197456545,A
20.240469650385705,A
19.536696508926276,A
18.678106944643048,A
17.01314963762324,A
20.048422400065213,A
19.903276865063916,A
19.56977106553219,A
20.194289333632874,A
19.3927875413113,A
19.713766493033283,A
18.557885215154535,A
19.663455590017406,A
18.523484562919883,A
18.507145072998004,A
21.0722956269784,A
21.912301115500316,A
20.60714088386816,A
20.04209546686439,A
19.010282999402214,A
20.428491434967185,A
20.209219376685077,A
18.878652610256864,A
20.74498669550445,A
19.591661995725005,A
19.223935959005114,A
20.161450100231296,A
19.799853226026176,A
21.152660475394804,A
20.04216283281511,A
21.559735988599154,A
20.997788526116025,A
19.71059672467367,A
18.457681546000643,A
19.123886934167942,A
20.440767938271357,A
20.759167511369977,A
19.923783827124737,A
19.181869439003748,A
18.932377014011067,A
21.109016565536706,A
18.8605882591849,A
19.025107622331667,A
18.027650016517086,A
20.530039236186134,A
19.416784370688134,A
19.218136511983214,A
20.629742704300497,A
19.695210776492985,A
20.28204189946838,A
20.822663094260086,A
19.630794943761614,A
19.809069035302056,A
20.831187107252745,A
19.665928251463352,A
19.19040838758315,A
19.62456418104463,A
20.821458294118784,A
18.83427576910492,A
19.890005558870307,A
18.873665280589172,A
22.39744813453569,A
20.605955318483442,A
19.440036790292393,A
19.506878069937535,A
20.77934384859033,A
17.74790201967507,A
19.944252323729092,A
19.8258131586453,A
20.133377449445934,A
20.57836117774235,A
21.40863655071193,A
20.182972956915854,A
18.652164325938287,A
19.768341613979523,A
19.814549885288994,A
20.320523827766504,A
21.121537460571584,A
19.93367225258976,A
19.61464347762528,A
19.39596798571265,A
19.7192216011332,A
19.344241380584542,A
19.77942365531429,A
20.154775450791544,A
20.7468764827131,A
17.204222549324587,A
20.162955758138256,A
19.77848985896211,A
21.344415803183153,A
19.896320474530572,A
20.86757765694354,A
18.64325062317054,A
19.45856342512632,A
19.926935432547246,A
18.840734108495603,A
20.62373981983759,A
19.25861402876248,A
20.052836629202254,A
20.04709110498189,A
19.732726292814803,A
18.029315678486835,A
19.240697036088978,A
19.292309569814794,A
19.495160498947453,A
20.112466530168938,A
18.93912707825837,A
19.226179025870383,A
20.35237981207063,A
20.715712588037785,A
20.965703554276846,A
18.87540987260523,A
19.093916871743104,A
18.113459758853026,A
20.119725480788198,A
19.785509831212924,A
18.301073255268506,A
20.112907288501837,A
20.09503121702912,A
20.014206070457142,A
19.988048983540676,A
20.300869995311032,A
20.187446080313173,A
18.7370589558462,A
20.533031435953102,A
19.475040201388886,A
21.215742791622816,A
18.711504135365246,A
20.16423273755108,A
18.610369956352802,A
20.494174751843836,A
21.820853500131886,A
19.90919577228611,A
20.60045586196781,A
19.333386555353147,A
21.57343155240904,A
21.056199080574423,A
21.444344483025183,A
20.215637621418374,A
20.11993923686152,A
20.46728287762659,A
19.972098976356612,A
20.840241401451458,A
20.81087015066045,A
18.970303745428566,A
20.335920244593066,A
20.402665607794297,A
20.90300854177579,A
20.370206135610253,A
19.38485173209836,A
18.664278569493572,A
19.10933563103861,A
19.423772128202874,A
20.545603030703024,A
20.679276516475444,A
18.283523833466926,A
20.592850531271694,A
21.168547881197988,A
18.30699749184676,A
19.646717773614853,A
20.09165372109265,A
21.010781423766886,A
19.807899808069163,A
20.65225929065566,A
19.93222842802451,A
20.51331484448267,A
20.679954138428172,A
20.57817344050248,A
21.53562170394176,A
20.70173249666258,A
18.653216722865523,A
20.718061659465423,A
21.45056963561996,A
20.368900540613986,A
19.573129028934474,A
20.02542328180737,A
20.324515225011265,A
21.623588726082247,A
20.750326808363106,A
20.672411921729413,A
17.628420743847425,A
21.305613458267366,A
20.147817543702658,A
20.019607891297525,A
19.09483775058913,A
20.47243664842083,A
18.942148572701548,A
20.041443261017363,A
20.27369487877818,A
20.20668104187272,A
19.63312629673363,A
19.33022750868272,A
22.115964688036144,A
19.447057960597416,A
20.04978724611673,A
18.531101449381694,A
19.59269391489453,A
19.939403659029708,A
21.349666925512537,A
20.218008797197037,A
20.39115958955226,A
19.210979713106813,A
20.762505470768804,A
21.080242653842326,A
20.729127847559223,A
20.707299944894075,A
18.437406176622417,A
19.01034975301803,A
19.10197469237997,A
21.604339588532312,A
21.64900148739401,A
